2nd_flr_pres,age_sold,alley_grvl,bedroom_abvgr,big_house,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_type_1,central_air,condition,electrical,enclosed_porch,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_finish,garage_qual,garage_type,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,open_porch_sf,overall_cond,overall_qual,paved_drive,pool_pres,roof_style,sale_type,saleprice,screen_porch,total_bsmt_sf,wood_deck_sf
0,4.0,0,3,0.0,1Fam,3,0,1.0,4,400.0,6,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,1,0,0.0,0,0,None,1080,0,GasA,4,1Story,1132,1,3,Lvl,flat,7500,Inside,63.0,Reg,120.0,BrkFace,20,RL,SawyerW,0,5,7,2,0,Gable,WD ,141000,0,1080.0,0
0,54.0,0,3,0.0,1Fam,3,0,1.0,3,156.0,4,Y,Norm,0.0,0,2,VinylSd,VinylSd,3,2,1,CBlock,1,1,280.0,3,3,Attchd,1647,0,GasA,3,1Story,1941,1,2,Lvl,flat,9532,Inside,75.0,Reg,0.0,None,20,RL,NAmes,0,6,4,2,1,Gable,WD ,153000,0,1105.0,225
0,1.0,0,2,0.0,TwnhsE,3,2,0.0,5,1258.0,1,Y,Norm,0.0,0,3,WdShing,Wd Shng,0,4,1,PConc,2,0,648.0,3,3,Attchd,1258,0,GasA,4,1Story,1742,1,3,Lvl,flat,3922,Inside,53.0,Reg,72.0,BrkFace,120,RL,Blmngtn,16,5,7,2,0,Gable,New,172500,0,1258.0,144
1,92.0,0,3,0.0,1Fam,3,0,0.0,3,698.0,1,Y,RRn,1.0,0,2,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,0,384.0,1,3,Detchd,1396,0,GasA,4,2Story,2026,1,2,Lvl,flat,8730,Inside,60.0,Reg,0.0,None,70,RL,BrkSide,0,7,6,2,0,Gable,WD ,153575,259,698.0,0
0,77.0,0,2,0.0,1Fam,3,0,0.0,3,100.0,5,Y,Norm,0.0,42,3,MetalSd,MetalSd,0,0,0,BrkTil,1,0,216.0,1,3,Detchd,1001,0,GasA,4,1Story,2245,1,3,Lvl,flat,6060,Inside,60.0,Reg,0.0,None,30,C (all),IDOTRR,0,9,5,0,0,Hip,WD ,124900,0,837.0,154
0,1.0,0,3,0.0,1Fam,3,3,0.0,5,2121.0,1,Y,Norm,0.0,0,4,CemntBd,CmentBd,0,5,1,PConc,2,0,732.0,3,3,Attchd,2121,1,GasA,4,1Story,1691,1,4,Lvl,flat,14450,Inside,107.0,Reg,315.0,BrkFace,20,RL,NridgHt,98,5,9,2,0,Gable,New,415298,142,2121.0,124
0,89.0,0,3,1.0,1Fam,3,0,0.0,3,972.0,1,Y,Norm,0.0,176,1,MetalSd,MetalSd,0,0,0,BrkTil,1,0,207.0,1,2,Detchd,1480,0,GasA,4,1.5Fin,725,1,2,Lvl,flat,5400,Inside,60.0,Reg,0.0,None,50,RM,OldTown,0,6,6,2,0,Gable,ConLI,119000,0,972.0,0
0,1.0,0,3,0.0,1Fam,4,2,0.0,4,1588.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,825.0,2,3,Attchd,1588,0,GasA,4,1Story,1787,1,3,Lvl,flat,10000,Inside,85.0,Reg,410.0,Stone,20,RL,Somerst,45,5,8,2,0,Hip,WD ,227000,0,1588.0,144
0,49.0,0,3,0.0,1Fam,3,0,1.0,3,247.0,5,Y,Norm,0.0,0,3,HdBoard,HdBoard,1,0,0,CBlock,1,0,312.0,2,3,Attchd,1053,1,GasA,4,1Story,1216,1,3,Lvl,flat,10007,Inside,72.0,IR1,54.0,BrkFace,20,RL,NAmes,0,7,5,2,0,Gable,WD ,145500,0,1053.0,0
0,85.0,0,1,0.0,1Fam,3,0,1.0,2,76.0,2,Y,Norm,0.0,78,2,AsbShng,AsbShng,0,0,0,BrkTil,1,0,200.0,1,2,Detchd,492,0,GasA,2,1Story,2654,1,2,Lvl,flat,7830,Inside,52.0,Reg,0.0,None,30,RM,OldTown,0,5,3,0,0,Gable,WD ,61500,0,492.0,0
0,37.0,0,3,0.0,1Fam,3,1,0.0,3,1851.0,1,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,3,1,CBlock,2,0,506.0,3,3,Attchd,1851,0,GasA,3,1Story,2310,1,2,Lvl,flat,11727,Corner,90.0,Reg,434.0,BrkFace,20,RL,NAmes,146,6,7,2,0,Gable,WD ,192100,0,1851.0,0
1,94.0,1,3,0.0,2fmCon,3,0,1.0,3,160.0,3,Y,Artery,2.0,288,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,308.0,1,3,Detchd,1403,1,GasA,4,2Story,761,1,2,Bnk,flat,10320,Inside,60.0,Reg,0.0,None,190,RM,IDOTRR,0,7,6,2,0,Gable,WD ,116000,0,698.0,0
0,49.0,0,3,0.0,1Fam,3,2,0.0,3,81.0,6,Y,Norm,0.0,0,2,VinylSd,VinylSd,1,0,0,CBlock,1,0,264.0,2,3,Attchd,1138,0,GasA,4,SLvl,1884,1,2,Lvl,flat,10482,Inside,65.0,Reg,63.0,BrkFace,80,RL,NAmes,0,8,6,2,0,Hip,WD ,145000,0,588.0,224
0,6.0,0,3,0.0,1Fam,3,0,2.0,5,480.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,1,4,1,PConc,2,0,886.0,3,3,Attchd,2452,0,GasA,4,1Story,449,1,4,Lvl,flat,15274,Corner,110.0,IR1,724.0,BrkFace,20,RL,NridgHt,116,5,9,2,0,Hip,WD ,445000,0,2452.0,0
0,32.0,0,3,0.0,1Fam,3,1,0.0,4,364.0,2,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,0,0,CBlock,2,0,484.0,1,3,Detchd,1040,0,GasA,2,1Story,856,1,3,Lvl,flat,8800,Inside,61.0,IR1,0.0,None,20,RL,CollgCr,0,7,5,2,0,Gable,WD ,150500,288,1040.0,0
1,17.0,0,3,0.0,1Fam,3,0,0.0,4,763.0,1,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,3,1,PConc,2,0,440.0,3,3,Attchd,1655,1,GasA,3,2Story,11,1,2,Lvl,flat,10000,Corner,75.0,IR1,0.0,None,60,RL,Gilbert,84,5,6,2,0,Gable,WD ,175900,0,763.0,157
0,35.0,0,3,0.0,1Fam,3,0,1.0,3,228.0,5,Y,Norm,0.0,0,2,Plywood,Plywood,2,3,1,CBlock,2,0,528.0,2,3,Attchd,1116,0,GasA,4,1Story,389,1,2,Lvl,flat,10140,Inside,78.0,Reg,196.0,BrkFace,20,RL,NWAmes,0,6,6,2,0,Hip,WD ,167900,0,1116.0,0
1,0.0,0,4,0.0,1Fam,3,2,0.0,4,879.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,660.0,3,3,BuiltIn,1863,1,GasA,4,2Story,2415,1,3,Lvl,flat,14054,Inside,58.0,IR1,0.0,None,60,RL,Gilbert,17,5,7,2,0,Gable,New,219210,0,879.0,100
1,18.0,0,3,0.0,1Fam,3,0,0.0,4,1055.0,1,Y,Norm,0.0,0,3,Wd Sdng,Wd Sdng,3,3,1,PConc,2,0,462.0,2,3,Attchd,1845,1,GasA,4,2Story,77,1,3,Lvl,flat,11218,Inside,70.0,Reg,0.0,None,60,RL,SawyerW,104,5,6,2,0,Gable,WD ,189000,0,1055.0,635
0,51.0,0,3,0.0,1Fam,3,0,1.0,3,503.0,5,Y,Norm,0.0,0,2,Wd Sdng,Wd Sdng,0,4,2,CBlock,1,0,292.0,2,3,Attchd,1176,0,GasA,2,1Story,1238,1,2,Lvl,flat,8856,Inside,74.0,Reg,143.0,BrkFace,20,RL,NAmes,88,4,5,2,0,Gable,WD ,136500,95,1176.0,0
0,44.0,0,3,0.0,1Fam,3,1,1.0,3,150.0,4,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,0,0,CBlock,1,0,416.0,1,3,Detchd,892,0,GasA,4,1Story,223,1,3,Lvl,flat,7800,Inside,65.0,Reg,47.0,BrkFace,20,RL,Sawyer,0,7,5,2,0,Hip,WD ,137900,0,864.0,0
0,99.0,0,2,0.0,1Fam,3,0,1.0,3,310.0,5,N,Norm,0.0,226,2,MetalSd,Stucco,0,0,0,BrkTil,1,5,280.0,1,3,Detchd,1022,0,GasW,2,1Story,723,1,2,Lvl,flat,7200,Inside,60.0,Reg,0.0,None,30,RM,OldTown,30,4,5,2,0,Hip,WD ,85000,0,1022.0,0
0,55.0,0,4,0.0,1Fam,2,0,0.0,3,1380.0,2,N,Norm,1.0,0,2,Wd Sdng,Wd Sdng,1,0,0,CBlock,2,3,528.0,1,3,Detchd,2136,0,GasA,2,1Story,2562,1,2,Lvl,flat,10680,Inside,89.0,Reg,44.0,BrkFace,20,RL,NAmes,30,3,5,2,0,Hip,WD ,137900,0,2136.0,0
1,10.0,0,3,0.0,1Fam,3,3,0.0,4,75.0,6,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,2,0,472.0,3,3,Attchd,1604,1,GasA,4,2Story,995,1,2,Lvl,flat,9535,Inside,59.0,IR1,0.0,None,60,RL,Gilbert,82,5,6,2,0,Gable,WD ,195500,0,926.0,100
1,95.0,0,4,0.0,1Fam,3,0,1.0,4,806.0,1,N,Norm,2.0,136,2,Wd Sdng,Wd Sdng,0,0,0,PConc,1,0,216.0,1,3,Detchd,1647,1,GasA,2,2Story,287,1,1,Bnk,flat,6858,Corner,66.0,Reg,0.0,None,70,RL,SWISU,66,4,6,2,0,Gable,WD ,128000,0,806.0,0
0,47.0,0,3,0.0,1Fam,3,0,1.0,3,100.0,5,Y,Feedr,0.0,0,2,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,0,420.0,1,3,Detchd,864,0,GasA,4,1Story,1152,1,3,Lvl,flat,8100,Inside,75.0,Reg,0.0,None,20,RL,Sawyer,0,8,5,2,0,Gable,WD ,135000,0,864.0,132
0,33.0,0,3,0.0,1Fam,3,2,0.0,3,782.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,1,2,1,CBlock,1,0,576.0,1,3,Detchd,1076,1,GasA,2,1Story,1449,1,2,Lvl,flat,9216,Inside,70.75324675324676,IR1,176.0,BrkFace,20,RL,CollgCr,0,6,5,2,0,Gable,WD ,143195,0,1076.0,0
0,78.0,0,2,1.0,1Fam,3,0,0.0,3,742.0,1,Y,RRn,1.0,0,2,VinylSd,VinylSd,0,0,0,BrkTil,1,0,308.0,1,3,Detchd,935,0,GasA,2,1Story,1330,1,2,Lvl,flat,9100,Inside,50.0,Reg,0.0,None,40,RM,BrkSide,0,6,5,1,0,Gable,WD ,79500,0,742.0,0
1,5.0,0,3,0.0,1Fam,3,2,0.0,4,835.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,478.0,2,3,Attchd,1663,1,GasA,4,2Story,1134,1,3,Lvl,flat,12774,FR2,67.0,Reg,95.0,BrkFace,60,RL,SawyerW,68,5,7,2,0,Gable,WD ,192500,0,835.0,168
1,59.0,0,3,0.0,1Fam,3,0,0.0,3,384.0,4,Y,Norm,1.0,0,2,Wd Sdng,Wd Sdng,1,0,0,CBlock,1,0,308.0,1,3,Detchd,1328,1,GasA,2,1.5Fin,706,1,2,Lvl,flat,6000,Inside,50.0,Reg,0.0,None,50,RM,OldTown,12,7,5,2,0,Gable,WD ,129500,0,768.0,0
1,12.0,0,3,0.0,1Fam,3,0,0.0,4,806.0,1,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,3,1,PConc,2,0,373.0,3,3,BuiltIn,1572,1,GasA,3,2Story,1617,1,2,Lvl,flat,10364,Inside,72.02564102564102,IR1,0.0,None,60,RL,Gilbert,40,5,6,2,0,Gable,WD ,168000,0,806.0,0
1,69.0,0,2,0.0,1Fam,3,0,0.0,3,475.0,2,Y,Norm,0.0,0,2,Wd Sdng,Wd Sdng,0,4,1,CBlock,2,0,240.0,1,3,Detchd,1342,0,GasA,4,1.5Fin,1339,2,2,Lvl,flat,6000,Inside,50.0,Reg,0.0,None,50,RM,BrkSide,0,5,6,2,0,Gable,WD ,105000,0,739.0,0
0,36.0,0,3,0.0,1Fam,3,0,1.0,3,664.0,5,Y,Norm,0.0,40,2,Plywood,Plywood,0,0,0,CBlock,1,0,576.0,1,3,Detchd,981,1,GasA,2,1Story,1664,1,2,Lvl,flat,10530,Corner,75.19245283018869,IR1,0.0,None,20,RL,NAmes,312,5,6,2,0,Hip,WD ,143250,0,981.0,0
0,13.0,0,3,0.0,1Fam,3,0,0.0,4,1099.0,1,Y,Norm,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,1,0,352.0,1,3,Attchd,1099,1,GasA,4,1Story,1433,1,3,Lvl,flat,9525,Inside,75.0,Reg,0.0,None,20,RL,CollgCr,0,6,5,2,0,Gable,WD ,144000,0,1099.0,278
1,16.0,0,3,0.0,1Fam,3,0,1.0,4,253.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,2,2,PConc,2,0,463.0,2,3,Attchd,2110,1,GasA,4,2Story,75,1,3,Lvl,flat,8880,Inside,70.49333333333334,IR1,0.0,None,60,RL,SawyerW,130,5,7,2,0,Gable,WD ,205000,0,948.0,0
0,33.0,0,2,0.0,1Fam,3,2,1.0,4,46.0,5,Y,Norm,0.0,0,2,Plywood,Plywood,0,1,1,CBlock,1,0,528.0,1,3,Attchd,1026,0,GasA,2,SFoyer,2255,1,2,Lvl,flat,8410,Corner,82.0,IR1,0.0,None,85,RL,Mitchel,0,6,6,2,0,Gable,WD ,143000,0,970.0,193
0,7.0,0,2,0.0,TwnhsE,3,2,1.0,5,455.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,1,0,588.0,3,3,Attchd,1419,1,GasA,4,1Story,1170,1,4,Lvl,flat,4385,Inside,42.0,IR1,0.0,None,120,FV,Somerst,58,5,9,2,0,Gable,WD ,290000,0,1419.0,155
0,1.0,0,2,0.0,1Fam,3,3,1.0,5,142.0,6,Y,Norm,0.0,0,4,VinylSd,VinylSd,0,4,2,PConc,2,0,820.0,3,3,Attchd,2364,1,GasA,4,1Story,45,1,4,Lvl,flat,12919,Inside,100.0,IR1,760.0,Stone,20,RL,NridgHt,67,5,9,2,0,Hip,New,611657,0,2330.0,0
0,13.0,0,3,0.0,1Fam,3,0,1.0,4,308.0,6,Y,Norm,0.0,0,2,VinylSd,VinylSd,3,0,0,PConc,1,0,576.0,1,3,Detchd,1040,0,GasA,3,1Story,836,1,3,Low,sloped,12464,Corner,82.0,IR2,0.0,None,20,RL,CollgCr,0,5,5,2,0,Gable,WD ,152000,0,1040.0,168
0,18.0,0,2,0.0,TwnhsE,3,0,0.0,4,1017.0,5,Y,Norm,0.0,0,3,HdBoard,HdBoard,0,0,0,PConc,2,0,506.0,2,3,Attchd,1280,0,GasA,4,1Story,8,1,3,HLS,flat,5005,Inside,43.0,IR1,0.0,None,120,RL,StoneBr,82,5,8,2,0,Gable,WD ,191500,144,1280.0,0
1,3.0,0,4,0.0,1Fam,3,2,0.0,5,1143.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,852.0,2,3,BuiltIn,2473,1,GasA,4,2Story,1704,1,3,Lvl,flat,9591,Inside,76.0,Reg,344.0,BrkFace,60,RL,NridgHt,151,5,8,2,0,Gable,WD ,317000,0,1143.0,192
1,67.0,0,2,0.0,1Fam,3,0,0.0,3,422.0,5,Y,Norm,1.0,0,2,Wd Sdng,Wd Sdng,1,4,2,BrkTil,1,0,224.0,1,3,Attchd,1302,1,GasA,4,1.5Fin,2068,1,3,Lvl,flat,6960,Inside,70.0,Reg,0.0,None,50,RL,Sawyer,0,8,7,2,0,Gable,WD ,165250,126,680.0,0
0,42.0,0,3,0.0,1Fam,3,0,0.0,3,483.0,3,Y,Norm,0.0,0,2,HdBoard,HdBoard,1,0,0,CBlock,1,0,264.0,1,3,Attchd,1092,0,GasA,2,1Story,1488,1,2,Lvl,flat,9825,Inside,75.0,Reg,0.0,None,20,RL,Edwards,0,5,5,2,0,Hip,COD,123000,161,1092.0,259
0,52.0,0,1,0.0,1Fam,4,3,1.0,3,212.0,6,Y,Pos,1.0,231,2,HdBoard,HdBoard,0,3,1,CBlock,1,0,621.0,1,3,Attchd,1188,0,GasA,2,1Story,1391,1,2,Lvl,flat,14175,Inside,88.0,Reg,0.0,None,20,RL,Sawyer,89,8,6,2,0,Gable,WD ,185000,0,988.0,102
0,44.0,0,3,0.0,1Fam,3,0,1.0,3,236.0,2,Y,Artery,0.0,0,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,0,528.0,1,3,Detchd,1045,0,GasA,3,1Story,2633,1,2,Lvl,flat,7400,Corner,74.0,Reg,0.0,None,20,RL,NAmes,0,6,7,2,0,Gable,WD ,120000,0,1045.0,0
0,41.0,0,3,0.0,1Fam,3,0,1.0,3,301.0,5,Y,Norm,0.0,0,2,HdBoard,HdBoard,1,2,1,CBlock,2,0,484.0,2,3,Attchd,1093,0,GasA,3,1Story,1872,1,2,Lvl,flat,10738,Corner,88.0,IR1,0.0,None,20,RL,NWAmes,0,7,6,2,0,Hip,WD ,158500,0,1093.0,224
1,4.0,0,3,0.0,1Fam,3,0,0.0,4,798.0,1,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,520.0,2,3,Attchd,1640,1,GasA,4,2Story,1138,1,3,Lvl,flat,8366,Inside,65.0,IR1,0.0,None,60,RL,SawyerW,45,5,6,2,0,Gable,WD ,173000,0,798.0,138
0,45.0,0,2,0.0,Duplex,0,0,0.0,0,0.0,0,Y,Norm,0.0,0,2,HdBoard,HdBoard,0,0,0,Slab,2,0,462.0,1,3,CarPort,1224,0,GasA,2,1Story,1899,2,2,Lvl,flat,9842,FR2,70.0,Reg,0.0,None,90,RL,NAmes,0,5,4,2,0,Gable,WD ,101800,0,0.0,0
1,73.0,0,3,0.0,1Fam,4,0,1.0,4,0.0,5,Y,Feedr,0.0,0,3,Wd Sdng,Wd Sdng,1,0,0,PConc,1,0,576.0,2,3,Detchd,1135,0,GasA,4,2Story,915,1,3,Lvl,flat,7200,Inside,60.0,Reg,0.0,None,70,RL,SWISU,0,9,7,2,0,Gable,WD ,155000,0,560.0,256
0,84.0,1,3,0.0,1Fam,3,0,0.0,3,1054.0,1,Y,Norm,0.0,0,2,MetalSd,MetalSd,2,0,0,BrkTil,1,0,264.0,1,3,Detchd,1078,0,GasA,4,1Story,660,1,4,Lvl,flat,10230,Inside,60.0,Reg,0.0,None,30,RL,OldTown,0,7,5,0,0,Gable,WD ,125000,112,1054.0,0
0,51.0,0,2,0.0,1Fam,0,0,0.0,0,0.0,0,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,331.0,1,2,Attchd,968,0,GasA,3,1Story,2004,1,2,Lvl,flat,8626,Inside,52.0,Reg,1.0,None,20,RM,OldTown,0,6,4,2,0,Gable,WD ,104500,0,0.0,0
1,5.0,0,4,0.0,1Fam,3,0,1.0,5,292.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,738.0,3,3,Attchd,2224,1,GasA,4,2Story,443,1,4,Lvl,flat,8834,Inside,74.0,Reg,216.0,Stone,60,RL,NridgHt,0,5,9,2,0,Hip,WD ,350000,0,1462.0,184
0,56.0,0,2,0.0,Duplex,0,0,0.0,0,0.0,0,N,Norm,2.0,0,2,Stucco,Stone,0,0,0,CBlock,2,0,400.0,1,3,Detchd,1040,0,GasA,3,1Story,2627,2,2,Lvl,flat,8544,Inside,60.0,Reg,0.0,None,90,RL,NAmes,0,4,3,2,0,Gable,WD ,93500,0,0.0,0
1,9.0,0,3,0.0,1Fam,3,0,1.0,4,240.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,0,0,PConc,2,0,588.0,2,3,Attchd,1790,1,GasA,4,2Story,1438,1,3,Lvl,flat,9179,Inside,68.0,IR1,158.0,BrkFace,60,RL,CollgCr,88,5,7,2,0,Gable,WD ,193000,0,873.0,0
1,86.0,0,3,1.0,1Fam,3,0,0.0,5,588.0,1,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,4,1,BrkTil,2,1,672.0,3,3,Detchd,2555,0,GasA,1,2.5Fin,1525,1,2,Bnk,sloped,11526,Inside,79.0,IR1,0.0,None,70,RL,Crawfor,0,7,6,2,0,Gable,WD ,191000,0,588.0,431
0,76.0,0,2,0.0,1Fam,3,0,0.0,3,813.0,1,Y,Norm,1.0,0,2,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,0,270.0,1,2,Detchd,813,0,GasA,4,1Story,2644,1,3,Lvl,flat,5684,Inside,70.0,Reg,0.0,None,30,RM,OldTown,113,8,6,0,0,Hip,WD ,110000,0,813.0,0
1,8.0,0,3,0.0,1Fam,3,2,1.0,4,309.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,2,0,531.0,2,3,BuiltIn,1872,1,GasA,4,2Story,866,1,4,Lvl,flat,11885,Inside,70.75324675324676,Reg,108.0,BrkFace,60,RL,CollgCr,122,5,8,2,0,Gable,WD ,261500,0,1299.0,160
0,53.0,0,2,0.0,1Fam,3,0,0.0,3,546.0,3,Y,Norm,0.0,0,2,MetalSd,MetalSd,0,0,0,CBlock,1,0,338.0,1,3,Attchd,1050,0,GasA,3,1Story,620,1,2,Lvl,flat,9600,Inside,80.0,Reg,0.0,None,20,RL,NAmes,0,6,5,2,0,Hip,WD ,128900,0,1050.0,0
1,13.0,0,4,0.0,1Fam,3,3,1.0,5,48.0,3,Y,Norm,0.0,0,3,MetalSd,MetalSd,0,3,1,PConc,3,0,959.0,2,3,Attchd,3500,1,GasA,4,2Story,2451,1,4,Lvl,flat,17242,Inside,114.0,IR1,738.0,BrkFace,60,RL,NoRidge,86,5,9,2,0,Hip,WD ,584500,210,1733.0,870
0,53.0,0,3,0.0,1Fam,3,0,0.0,3,372.0,5,Y,Norm,0.0,0,2,Wd Sdng,Wd Sdng,0,0,0,PConc,1,0,248.0,1,3,Attchd,948,0,GasA,4,1Story,2186,1,2,Bnk,flat,10215,Inside,75.0,Reg,132.0,BrkFace,20,RL,Edwards,0,5,4,2,0,Hip,WD ,111000,0,864.0,0
1,81.0,0,4,0.0,1Fam,3,0,0.0,2,750.0,1,Y,RRn,0.0,0,2,HdBoard,HdBoard,0,0,0,PConc,1,0,576.0,1,3,Detchd,1316,0,GasA,2,1.5Fin,2025,1,2,Lvl,flat,8550,Inside,60.0,Reg,0.0,None,50,RL,BrkSide,0,5,5,2,0,Gable,ConLw,90000,0,750.0,0
1,42.0,0,3,0.0,1Fam,3,0,0.0,4,111.0,2,Y,Norm,0.0,0,2,Plywood,Plywood,0,1,1,CBlock,2,6,596.0,1,3,CarPort,2380,1,GasA,2,2Story,1916,1,2,Lvl,flat,18450,Inside,75.19245283018869,IR1,113.0,BrkCmn,60,RL,NAmes,265,5,6,2,0,Flat,WD ,129000,0,1021.0,0
0,54.0,0,3,0.0,1Fam,3,0,1.0,3,568.0,4,Y,Pos,0.0,0,3,HdBoard,HdBoard,0,4,1,CBlock,1,0,924.0,1,3,Detchd,1640,0,GasA,4,1Story,1542,1,3,Low,flat,14778,CulDSac,69.27272727272727,IR1,72.0,BrkFace,20,RL,Crawfor,0,7,6,2,0,Hip,WD ,224000,0,1296.0,108
1,3.0,0,2,0.0,TwnhsE,3,0,1.0,4,210.0,6,Y,Norm,0.0,0,3,MetalSd,MetalSd,0,0,0,PConc,2,0,480.0,2,3,Detchd,1200,1,GasA,4,2Story,1163,1,3,Lvl,flat,3180,Inside,30.0,Reg,0.0,None,160,FV,Somerst,166,5,6,2,0,Gable,WD ,165000,0,600.0,0
1,90.0,1,3,0.0,1Fam,3,0,0.0,3,662.0,1,Y,Norm,0.0,112,2,VinylSd,VinylSd,3,0,0,BrkTil,1,0,180.0,1,3,Detchd,1324,0,GasA,4,2Story,205,1,2,Lvl,flat,3068,Inside,52.0,Reg,0.0,None,70,RM,OldTown,0,8,6,2,0,Gable,WD ,122000,0,662.0,0
0,1.0,0,2,0.0,1Fam,3,2,0.0,4,963.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,4,1,PConc,2,0,502.0,2,3,Attchd,1564,0,GasA,4,1Story,2261,1,4,HLS,flat,8298,Inside,68.0,IR1,0.0,None,20,RL,Timber,0,5,8,2,0,Hip,New,267300,0,1546.0,132
1,1.0,0,4,0.0,1Fam,3,0,0.0,5,1926.0,1,Y,Norm,0.0,0,4,VinylSd,VinylSd,0,4,2,PConc,3,0,820.0,3,3,BuiltIn,3140,1,GasA,4,2Story,423,1,4,Lvl,flat,13518,Inside,104.0,Reg,860.0,Stone,60,RL,NridgHt,78,5,9,2,0,Hip,New,485000,0,1926.0,144
1,44.0,0,5,0.0,1Fam,3,0,0.0,3,1595.0,1,Y,RRn,0.0,0,2,BrkFace,Wd Sdng,0,4,1,CBlock,2,0,576.0,1,3,Detchd,2486,0,GasA,2,1.5Fin,2687,1,2,Lvl,flat,33120,Inside,90.0,IR3,0.0,None,50,RM,OldTown,0,5,6,2,0,Gable,WD ,220000,0,1595.0,0
1,11.0,0,3,0.0,1Fam,3,0,1.0,4,176.0,6,Y,Pos,0.0,0,2,VinylSd,VinylSd,0,0,0,PConc,2,0,600.0,2,3,Attchd,1771,1,GasA,4,2Story,1436,1,3,Lvl,flat,13142,Corner,70.75324675324676,IR1,128.0,BrkFace,60,RL,CollgCr,96,5,6,2,0,Gable,WD ,215700,0,864.0,0
0,5.0,0,3,0.0,1Fam,3,1,1.0,5,797.0,6,Y,Norm,0.0,0,3,MetalSd,MetalSd,0,4,1,PConc,2,0,862.0,3,3,Attchd,1836,0,GasA,4,1Story,444,1,3,Lvl,flat,11362,Inside,107.0,IR1,42.0,Stone,20,RL,NridgHt,185,5,8,2,0,Gable,WD ,280000,0,1836.0,125
0,5.0,0,2,0.0,1Fam,3,1,1.0,4,454.0,6,Y,Norm,0.0,0,3,VinylSd,VinylSd,0,3,1,PConc,2,0,732.0,3,3,Attchd,1575,0,GasA,4,1Story,1067,1,3,Lvl,flat,10845,Corner,92.0,IR1,504.0,BrkFace,20,RL,NridgHt,28,5,8,2,0,Gable,WD ,284000,0,1603.0,216
0,37.0,0,1,0.0,Twnhs,3,2,1.0,4,0.0,4,Y,Norm,0.0,0,2,CemntBd,CmentBd,1,0,0,CBlock,1,0,0.0,0,0,None,630,0,GasA,3,SFoyer,2290,1,2,Lvl,flat,1936,Inside,21.0,Reg,0.0,None,180,RM,MeadowV,0,6,4,2,0,Gable,WD ,84500,0,630.0,0
0,47.0,0,2,0.0,1Fam,3,3,1.0,3,415.0,4,Y,Norm,0.0,113,2,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,1,440.0,2,3,Attchd,1395,0,GasA,2,1Story,168,1,2,Lvl,sloped,9760,Inside,80.0,Reg,218.0,BrkFace,20,RL,NAmes,0,7,6,2,0,Hip,WD ,192000,240,1395.0,657
1,76.0,1,2,0.0,1Fam,3,0,0.0,3,502.0,1,N,Norm,0.0,68,2,Wd Sdng,Wd Sdng,1,1,1,BrkTil,1,0,200.0,1,2,Detchd,1004,0,GasA,2,2Story,2643,1,3,Lvl,flat,3960,Inside,66.0,Reg,0.0,None,70,RM,OldTown,0,8,7,0,0,Gable,WD ,105000,0,502.0,280
